# Marcador "matVet" <ENERGY>
# n <ENERGY> (com otimização)
0 0
64 0
100 0
128 0
200 0
256 0
512 0
600 0
900 0.0102
1024 0.0099
2000 0.0331
2048 0.0318
3000 0.0564
4000 0.0870
