# Marcador "matVet" <TEMPO>
# n TEMPO_MEDIO (com otimização)
0 0.000211
64 0.003388
100 0.009010
128 0.016802
200 0.040118
256 0.049568
512 0.179009
600 0.220242
900 0.433354
1024 0.666472
2000 1.995769
2048 2.659669
3000 4.573802
4000 7.964618
