# Marcador "matMat" <L3>
# n <L3> (com otimização)
0 99100.8731
64 3517.8050
100 577.4726
128 5182.0684
200 5914.8154
256 18619.7725
512 51543.6478
600 10844.1443
900 9367.2290
1024 30152.0115
2000 16807.5510
2048 19287.7850
3000 21585.5021
4000 18049.5052
