# Marcador "matMat" <TEMPO>
# n TEMPO_MEDIO (sem otimização)
0 0.000118
64 0.204526
100 0.957437
128 2.083922
200 8.453209
256 29.931003
512 299.635732
600 232.189240
900 944.543806
1024 6267.714123
2000 13779.271848
2048 74001.691039
3000 46850.071629
4000 129959.184851
