# Marcador "matMat" <TEMPO>
# n TEMPO_MEDIO (com otimização)
0 0.000150
64 0.042563
100 0.920277
128 0.306110
200 1.287595
256 3.387541
512 34.277241
600 30.737882
900 1050.993207
1024 444.667146
2000 2090.113880
2048 5683.901348
3000 6402.642285
4000 16113.865708
