# Marcador "matVet" <L3>
# n <L3> (sem otimização)
0 36931.3960
64 20559.7967
100 14982.0786
128 12839.9255
200 12065.5478
256 13095.4272
512 14142.9528
600 14273.4199
900 14652.2274
1024 14675.3151
2000 14442.7288
2048 14520.4281
3000 14448.9123
4000 14208.8947
